Id,SalePrice
2890,103234.200466667
2891,126824.166266667
2892,81963.7918666667
2893,102605.755766667
2894,88635.0697666666
2895,308903.157557143
2896,275153.461404762
2897,179705.169933333
2898,149598.310633333
2899,208619.705273016
2900,162150.139333333
2901,200911.4921
2902,185556.849104762
2903,287679.946757143
2904,331998.623466666
2905,116566.302433333
2906,195906.331666667
2907,120191.120414286
2908,147675.589633333
2909,157827.6633
2910,84204.491
2911,86292.9162333334
2912,154211.236933333
2913,86549.4233
2914,86223.3116666667
2915,87816.6196666667
2916,87354.8376333333
2917,156793.002533333
2918,129048.676590476
2919,221668.814433333
